Date,Ticker,Price
20100630,MWW,12.04
20100701,MWW,11.56
20100702,MWW,11.44
20100706,MWW,11.63
20100707,MWW,11.06
20100708,MWW,11.59
20100709,MWW,11.84
20100712,MWW,12.28
20100713,MWW,12.56
20100714,MWW,12.74
20100715,MWW,12.97
20100716,MWW,12.75
20100719,MWW,12.0
20100720,MWW,11.81
20100721,MWW,12.66
20100722,MWW,12.68
20100723,MWW,12.65
20100726,MWW,13.33
20100727,MWW,13.68
20100728,MWW,13.26
20100729,MWW,13.28
20100730,MWW,13.4
20100802,MWW,14.02
20100803,MWW,13.99
20100804,MWW,13.95
20100805,MWW,13.77
20100806,MWW,13.45
20100809,MWW,13.43
20100810,MWW,12.97
20100811,MWW,12.46
20100812,MWW,12.06
20100813,MWW,11.74
20100816,MWW,11.51
20100817,MWW,11.67
20100819,MWW,11.32
20100820,MWW,10.94
20090821,MYL,14.48
20090824,MYL,14.42
20090825,MYL,14.64
20090826,MYL,14.59
20090827,MYL,14.44
20090828,MYL,14.98
20090831,MYL,14.84
20090901,MYL,14.69
20090902,MYL,14.2
20090903,MYL,14.37
20090904,MYL,14.38
20090909,MYL,14.33
20090910,MYL,14.42
20090911,MYL,15.49
20090914,MYL,15.22
20090915,MYL,15.35
20090916,MYL,15.3
20090917,MYL,15.8
20090918,MYL,15.76
20090921,MYL,16.0
20090922,MYL,16.07
20090923,MYL,16.22
20090924,MYL,16.41
20090925,MYL,16.06
20090928,MYL,16.13
20090929,MYL,16.15
20090930,MYL,16.07
20091001,MYL,15.84
20091002,MYL,15.58
20091005,MYL,15.89
20091006,MYL,16.16
20091007,MYL,16.1
20091008,MYL,16.76
20091009,MYL,16.65
20091012,MYL,16.77
20091013,MYL,16.64
20091014,MYL,16.49
20091015,MYL,16.76
20091016,MYL,16.87
20091019,MYL,16.74
20091020,MYL,16.35
20091021,MYL,16.32
20091022,MYL,16.15
20091023,MYL,16.39
20091026,MYL,16.03
20091027,MYL,16.1
20091028,MYL,16.295
20091105,MYL,16.94
20091106,MYL,17.21
20091109,MYL,17.55
20091110,MYL,17.67
20091111,MYL,17.88
20091112,MYL,17.4
20091113,MYL,17.41
20091116,MYL,17.78
20091117,MYL,17.79
20091118,MYL,17.83
20091119,MYL,17.58
20091120,MYL,17.41
20091123,MYL,17.72
20091124,MYL,18.01
20091125,MYL,18.31
20091127,MYL,17.9
20091130,MYL,17.97
20091201,MYL,18.01
20091202,MYL,18.33
20091203,MYL,18.39
20091204,MYL,18.38
20091207,MYL,18.02
20091208,MYL,18.06
20091209,MYL,18.14
20091210,MYL,18.27
20091211,MYL,18.25
20091214,MYL,18.62
20091215,MYL,18.75
20091216,MYL,19.07
20091217,MYL,18.71
20091218,MYL,18.53
20091221,MYL,18.6
20091222,MYL,18.74
20091223,MYL,18.95
20091224,MYL,18.75
20091228,MYL,18.73
20091229,MYL,18.74
20091230,MYL,18.62
20091231,MYL,18.56
20100104,MYL,18.46
20100105,MYL,18.44
20100106,MYL,18.31
20100107,MYL,18.19
20100108,MYL,17.67
20100111,MYL,17.58
20100112,MYL,17.68
20100113,MYL,17.45
20100114,MYL,17.79
20100115,MYL,17.98
20100119,MYL,18.14
20100120,MYL,18.46
20100121,MYL,18.25
20100122,MYL,17.89
20100125,MYL,17.77
20100126,MYL,17.6
20100127,MYL,18.06
20100128,MYL,18.28
20100129,MYL,18.12
20100201,MYL,18.15
20100202,MYL,18.15
20100203,MYL,18.14
20100204,MYL,17.99
20100205,MYL,17.81
20100208,MYL,17.83
20100209,MYL,17.88
20100210,MYL,17.58
20100211,MYL,17.59
20100212,MYL,17.98
20100216,MYL,18.4
20100217,MYL,18.68
20100218,MYL,18.88
20100219,MYL,18.87
20100222,MYL,19.15
20100223,MYL,19.58
20100224,MYL,19.16
20100225,MYL,20.02
20100226,MYL,20.6
20100301,MYL,21.41
20100302,MYL,21.45
20100303,MYL,21.43
20100304,MYL,21.04
20100305,MYL,21.39
20100308,MYL,21.61
20100309,MYL,21.49
20100310,MYL,21.64
20100311,MYL,21.735
20100312,MYL,21.99
20100315,MYL,21.81
20100316,MYL,21.91
20100317,MYL,22.05
20100318,MYL,22.12
20100319,MYL,22.57
20100322,MYL,22.63
20100323,MYL,23.21
20100324,MYL,22.93
20100325,MYL,22.88
20100326,MYL,22.32
20100329,MYL,22.5
20100330,MYL,22.79
20100331,MYL,22.6
20100401,MYL,22.92
20100405,MYL,23.07
20100406,MYL,23.2
20100407,MYL,22.8
20100408,MYL,22.59
20100409,MYL,22.67
20100412,MYL,22.59
20100413,MYL,22.63
20100414,MYL,22.54
20100415,MYL,21.93
20100416,MYL,21.98
20100419,MYL,21.65
20100420,MYL,21.57
20100421,MYL,21.71
20100422,MYL,22.05
20100423,MYL,22.04
20100426,MYL,22.31
20100427,MYL,21.64
20100428,MYL,21.46
20100429,MYL,21.41
20100430,MYL,21.73
20100503,MYL,21.99
20100504,MYL,21.63
20100505,MYL,21.42
20100506,MYL,21.83
20100507,MYL,21.41
20100510,MYL,21.6
20100511,MYL,21.67
20100512,MYL,21.6
20100513,MYL,21.11
20100514,MYL,21.11
20100517,MYL,20.45
20100518,MYL,20.67
20100519,MYL,19.88
20100520,MYL,20.06
20100521,MYL,19.26
20100524,MYL,19.23
20100525,MYL,18.73
20100526,MYL,19.22
20100527,MYL,19.78
20100528,MYL,19.78
20100601,MYL,19.31
20100602,MYL,19.0
20100603,MYL,18.93
20100604,MYL,18.6
20100607,MYL,18.61
20100608,MYL,18.37
20100609,MYL,17.98
20100610,MYL,18.17
20100614,MYL,18.47
20100615,MYL,18.14
20100616,MYL,18.02
20100617,MYL,17.97
20100618,MYL,18.46
20100621,MYL,18.79
20100622,MYL,18.12
20100623,MYL,18.27
20100624,MYL,17.78
20100625,MYL,17.76
20100628,MYL,17.84
20100630,MYL,17.11
20100702,MYL,16.76
20100706,MYL,17.09
20100707,MYL,16.94
20100708,MYL,17.5
20100709,MYL,17.67
20100712,MYL,17.59
20100713,MYL,17.67
20100714,MYL,17.76
20100715,MYL,17.98
20100716,MYL,18.19
20100719,MYL,17.69
20100720,MYL,17.81
20100721,MYL,18.19
20100722,MYL,17.9
20100723,MYL,17.83
20100726,MYL,17.75
20100727,MYL,18.37
20100728,MYL,18.13
20100729,MYL,17.92
20100730,MYL,17.03
20100802,MYL,17.51
20100803,MYL,17.77
20100804,MYL,17.52
20100805,MYL,17.64
20100806,MYL,17.42
20100809,MYL,17.91
20100810,MYL,18.02
20100811,MYL,17.82
20100813,MYL,17.32
20100816,MYL,17.35
20100817,MYL,17.65
20100819,MYL,17.78
20100820,MYL,17.58
20090821,NBL,60.83
20090824,NBL,62.25
20090825,NBL,62.44
20090826,NBL,60.65
20090827,NBL,61.65
20090828,NBL,62.16
20090831,NBL,61.15
20090901,NBL,60.23
20090902,NBL,58.81
20090903,NBL,60.18
20090904,NBL,59.98
20090909,NBL,63.49
20090910,NBL,65.3
20090911,NBL,67.06
20090914,NBL,65.15
20090915,NBL,67.4
20090916,NBL,68.98
20090917,NBL,70.07
20090918,NBL,70.01
20090921,NBL,67.41
20090922,NBL,69.28
20090923,NBL,68.99
20090924,NBL,67.26
20090925,NBL,66.16
20090928,NBL,66.15
20090929,NBL,66.55
20090930,NBL,67.18
20091001,NBL,65.82
20091002,NBL,62.26
20091005,NBL,64.39
20091006,NBL,66.94
20091007,NBL,67.32
20091008,NBL,68.25
20091009,NBL,70.32
20091012,NBL,71.59
20091013,NBL,71.68
20091014,NBL,72.33
20091015,NBL,71.64
20091016,NBL,72.84
20091019,NBL,73.43
20091020,NBL,73.43
20091021,NBL,71.48
20091022,NBL,69.81
20091023,NBL,71.21
20091026,NBL,69.94
20091027,NBL,70.67
20091028,NBL,69.72
20091105,NBL,66.6
20091106,NBL,65.84
20091109,NBL,68.06
20091110,NBL,68.75
20091111,NBL,70.5
20091112,NBL,68.98
20091113,NBL,65.74
20091116,NBL,66.57
20091117,NBL,67.74
20091118,NBL,67.24
20091119,NBL,65.19
20091120,NBL,63.83
20091123,NBL,65.9
20091124,NBL,65.32
20091125,NBL,65.78
20091127,NBL,64.56
20091130,NBL,64.54
20091201,NBL,66.2
20091202,NBL,66.23
20091203,NBL,65.72
20091204,NBL,65.56
20091207,NBL,64.49
20091208,NBL,65.03
20091209,NBL,65.2
20091210,NBL,66.38
20091211,NBL,66.97
20091214,NBL,69.49
20091215,NBL,69.61
20091216,NBL,70.79
20091217,NBL,70.57
20091218,NBL,71.78
20091221,NBL,72.08
20091222,NBL,72.09
20091223,NBL,72.27
20091224,NBL,73.07
20091228,NBL,73.62
20091229,NBL,73.14
20091230,NBL,71.29
20091231,NBL,72.19
20100104,NBL,72.45
20100105,NBL,73.43
20100106,NBL,75.1659
20100107,NBL,75.43
20100108,NBL,74.29
20100111,NBL,76.21
20100112,NBL,75.34
20100113,NBL,76.22
20100114,NBL,76.32
20100115,NBL,77.76
20100119,NBL,77.62
20100120,NBL,78.25
20100121,NBL,77.75
20100122,NBL,76.96
20100125,NBL,76.95
20100126,NBL,77.31
20100127,NBL,76.49
20100128,NBL,75.8
20100129,NBL,75.34
20100201,NBL,74.64
20100202,NBL,76.0
20100203,NBL,76.75
20100204,NBL,75.82
20100205,NBL,72.7392
20100208,NBL,73.25
20100209,NBL,73.64
20100210,NBL,73.8
20100211,NBL,73.28
20100212,NBL,74.02
20100216,NBL,75.28
20100217,NBL,77.26
20100218,NBL,74.25
20100219,NBL,74.96
20100222,NBL,74.74
20100223,NBL,72.25
20100224,NBL,70.16
20100225,NBL,69.85
20100226,NBL,71.51
20100301,NBL,73.32
20100302,NBL,73.61
20100303,NBL,73.39
20100304,NBL,72.98
20100305,NBL,72.94
20100308,NBL,73.47
20100309,NBL,72.7
20100310,NBL,73.38
20100311,NBL,73.25
20100312,NBL,73.96
20100315,NBL,73.76
20100316,NBL,73.68
20100317,NBL,74.44
20100318,NBL,75.83
20100319,NBL,74.43
20100322,NBL,72.33
20100323,NBL,72.26
20100324,NBL,71.18
20100325,NBL,72.71
20100326,NBL,70.24
20100329,NBL,69.81
20100330,NBL,71.18
20100331,NBL,71.73
20100401,NBL,73.88
20100405,NBL,75.58
20100406,NBL,76.56
20100407,NBL,75.52
20100408,NBL,75.29
20100409,NBL,76.47
20100412,NBL,76.62
20100413,NBL,76.49
20100414,NBL,77.17
20100415,NBL,78.54
20100416,NBL,77.64
20100419,NBL,76.51
20100420,NBL,77.95
20100421,NBL,78.54
20100422,NBL,77.54
20100423,NBL,79.22
20100426,NBL,80.56
20100427,NBL,80.09
20100428,NBL,79.04
20100429,NBL,78.49
20100430,NBL,78.34
20100503,NBL,76.46
20100504,NBL,76.74
20100505,NBL,75.7
20100506,NBL,74.29
20100507,NBL,72.0
20100510,NBL,73.72
20100511,NBL,72.06
20100512,NBL,68.92
20100513,NBL,69.84
20100514,NBL,68.41
20100517,NBL,67.47
20100518,NBL,66.97
20100519,NBL,65.07
20100520,NBL,62.0
20100521,NBL,59.56
20100524,NBL,61.17
20100525,NBL,57.8
20100526,NBL,59.4
20100527,NBL,61.82
20100528,NBL,61.77
20100601,NBL,59.04
20100602,NBL,56.82
20100603,NBL,62.08
20100604,NBL,62.32
20100607,NBL,61.05
20100608,NBL,60.09
20100609,NBL,61.92
20100610,NBL,62.45
20100611,NBL,63.27
20100614,NBL,64.85
20100615,NBL,64.7
20100616,NBL,65.9
20100617,NBL,66.05
20100618,NBL,66.07
20100621,NBL,66.75
20100622,NBL,65.24
20100623,NBL,62.97
20100624,NBL,62.12
20100625,NBL,62.18
20100628,NBL,63.07
20100629,NBL,60.46
20100630,NBL,60.29
20100701,NBL,60.21
20100702,NBL,61.56
20100706,NBL,62.93
20100707,NBL,62.74
20100708,NBL,66.35
20100709,NBL,66.5
20100712,NBL,65.51
20100713,NBL,67.24
20100714,NBL,66.45
20100715,NBL,66.74
20100716,NBL,66.7
20100719,NBL,65.9
20100720,NBL,65.19
20100721,NBL,67.7
20100722,NBL,67.54
20100723,NBL,67.45
20100726,NBL,67.38
20100727,NBL,68.5
20100728,NBL,67.43
20100729,NBL,69.41
20100730,NBL,67.56
20100802,NBL,67.88
20100803,NBL,68.98
20100804,NBL,68.93
20100805,NBL,68.13
20100806,NBL,68.91
20100809,NBL,69.48
20100810,NBL,68.85
20100811,NBL,67.83
20100812,NBL,66.24
20100813,NBL,66.07
20100816,NBL,66.83
20100817,NBL,67.47
20100819,NBL,68.59
20100820,NBL,67.42
20090821,NBR,17.99
20090824,NBR,18.81
20090825,NBR,19.14
20090826,NBR,18.46
20090827,NBR,18.32
20090828,NBR,18.63
20090831,NBR,17.81
20090901,NBR,17.63
20090902,NBR,17.07
20090903,NBR,17.01
20090904,NBR,17.3
20090909,NBR,18.6
20090910,NBR,18.53
20090911,NBR,19.13
20090914,NBR,18.88
20090915,NBR,19.55
20090916,NBR,20.42
20090917,NBR,21.3
20090918,NBR,20.59
20090921,NBR,19.96
20090922,NBR,20.49
20090923,NBR,20.97
20090924,NBR,20.45
20090925,NBR,19.55
20090928,NBR,19.48
20090929,NBR,19.99
20090930,NBR,20.87
20091001,NBR,20.89
20091002,NBR,19.39
20091005,NBR,19.32
20091006,NBR,20.49
20091007,NBR,20.41
20091008,NBR,21.1
20091009,NBR,21.77
20091012,NBR,21.76
20091013,NBR,21.92
20091014,NBR,22.18
20091015,NBR,21.88
20091016,NBR,22.71
20091019,NBR,22.56
20091020,NBR,22.8
20091021,NBR,21.91
20091022,NBR,23.27
20091023,NBR,23.54
20091026,NBR,22.69
20091027,NBR,21.95
20091028,NBR,22.37
20091105,NBR,21.53
20091106,NBR,21.8
20091109,NBR,22.35
20091110,NBR,22.77
20091111,NBR,22.86
20091112,NBR,22.59
20091113,NBR,21.83
20091116,NBR,21.94
20091117,NBR,22.53
20091118,NBR,22.49
20091119,NBR,22.02
20091120,NBR,20.86
20091123,NBR,20.46
20091124,NBR,20.31
20091125,NBR,20.8
20091127,NBR,20.2
20091130,NBR,20.48
20091201,NBR,20.93
20091202,NBR,20.72
20091203,NBR,20.56
20091204,NBR,20.68
20091207,NBR,20.09
20091208,NBR,20.19
20091209,NBR,19.54
20091210,NBR,19.74
20091211,NBR,20.47
20091214,NBR,20.41
20091215,NBR,20.85
20091216,NBR,21.15
20091217,NBR,21.35
20091218,NBR,21.98
20091221,NBR,22.15
20091222,NBR,22.3
20091223,NBR,22.35
20091224,NBR,22.94
20091228,NBR,23.09
20091229,NBR,22.97
20091230,NBR,22.19
20091231,NBR,22.27
20100104,NBR,22.49
20100105,NBR,23.25
20100106,NBR,25.01
20100107,NBR,25.51
20100108,NBR,26.52
20100111,NBR,27.02
20100112,NBR,25.51
20100113,NBR,25.1
20100114,NBR,25.61
20100115,NBR,25.87
20100119,NBR,25.37
20100120,NBR,26.0
20100121,NBR,25.76
20100122,NBR,24.99
20100125,NBR,24.1
20100126,NBR,23.9
20100127,NBR,24.05
20100128,NBR,24.23
20100129,NBR,23.71
20100201,NBR,22.59
20100202,NBR,23.66
20100203,NBR,23.65
20100204,NBR,23.33
20100205,NBR,22.2
20100208,NBR,22.19
20100209,NBR,21.97
20100210,NBR,22.27
20100211,NBR,22.61
20100212,NBR,22.82
20100216,NBR,23.91
20100217,NBR,23.67
20100218,NBR,23.1
20100219,NBR,23.26
20100222,NBR,23.51
20100223,NBR,22.36
20100224,NBR,21.98
20100225,NBR,21.49
20100226,NBR,22.07
20100301,NBR,22.26
20100302,NBR,22.38
20100303,NBR,22.94
20100304,NBR,23.18
20100305,NBR,22.76
20100308,NBR,22.51
20100309,NBR,22.24
20100310,NBR,22.17
20100311,NBR,22.29
20100312,NBR,22.73
20100315,NBR,22.4
20100316,NBR,22.05
20100317,NBR,22.14
20100318,NBR,21.51
20100319,NBR,20.59
20100322,NBR,19.6
20100323,NBR,20.35
20100324,NBR,19.2
20100325,NBR,19.66
20100326,NBR,18.9
20100329,NBR,19.14
20100330,NBR,19.61
20100331,NBR,19.5
20100401,NBR,19.83
20100405,NBR,20.03
20100406,NBR,20.63
20100407,NBR,20.6
20100408,NBR,20.12
20100409,NBR,20.14
20100412,NBR,19.83
20100413,NBR,19.71
20100414,NBR,19.79
20100415,NBR,19.88
20100416,NBR,19.87
20100419,NBR,19.23
20100420,NBR,19.82
20100421,NBR,20.4
20100422,NBR,21.27
20100423,NBR,21.88
20100426,NBR,22.76
20100427,NBR,21.62
20100428,NBR,21.06
20100429,NBR,21.79
20100430,NBR,21.78
20100503,NBR,21.58
20100504,NBR,21.19
20100505,NBR,20.56
20100506,NBR,20.15
20100507,NBR,19.34
20100510,NBR,19.88
20100511,NBR,19.84
20100512,NBR,20.18
20100513,NBR,20.39
20100514,NBR,19.94
20100517,NBR,19.65
20100518,NBR,19.51
20100519,NBR,18.74
20100520,NBR,17.9
20100521,NBR,17.0
20100524,NBR,18.01
20100525,NBR,16.54
20100526,NBR,17.49
20100527,NBR,17.6
20100528,NBR,18.41
20100601,NBR,18.75
20100602,NBR,18.79
20100603,NBR,20.14
20100604,NBR,20.27
20100607,NBR,19.54
20100608,NBR,20.4
20100609,NBR,20.35
20100610,NBR,20.43
20100611,NBR,20.91
20100614,NBR,21.41
20100615,NBR,21.14
20100616,NBR,21.34
20100617,NBR,21.42
20100618,NBR,21.25
20100621,NBR,21.94
20100622,NBR,21.05
20100623,NBR,20.17
20100624,NBR,19.94
20100625,NBR,19.41
20100628,NBR,19.15
20100629,NBR,18.43
20100630,NBR,18.02
20100701,NBR,17.53
20100702,NBR,17.73
20100706,NBR,17.86
20100707,NBR,17.71
20100708,NBR,18.77
20100709,NBR,17.97
20100712,NBR,18.32
20100713,NBR,18.41
20100714,NBR,17.86
20100715,NBR,17.84
20100716,NBR,17.59
20100719,NBR,17.08
20100720,NBR,17.08
20100721,NBR,18.01
20100722,NBR,18.1
20100723,NBR,18.14
20100726,NBR,18.83
20100727,NBR,18.88
20100728,NBR,18.3
20100729,NBR,18.2
20100730,NBR,18.34
20100802,NBR,18.76
20100803,NBR,18.67
20100804,NBR,18.23
20100805,NBR,18.27
20100806,NBR,17.86
20100809,NBR,18.12
20100810,NBR,18.01
20100811,NBR,17.0
20100812,NBR,16.03
20100813,NBR,16.25
20100816,NBR,16.37
20100817,NBR,17.07
20100819,NBR,17.29
20100820,NBR,16.7
20090821,NDAQ,20.74
20090824,NDAQ,20.99
20090825,NDAQ,20.8
20090826,NDAQ,21.14
20090827,NDAQ,21.07
20090828,NDAQ,21.13
20090831,NDAQ,21.12
20090901,NDAQ,21.81
20090902,NDAQ,21.01
20090903,NDAQ,21.25
20090904,NDAQ,20.96
20090909,NDAQ,20.8
20090910,NDAQ,20.8
20090911,NDAQ,20.93
20090914,NDAQ,20.88
20090915,NDAQ,20.8
20090916,NDAQ,21.46
20090917,NDAQ,22.16
20090918,NDAQ,22.54
20090921,NDAQ,22.53
20090922,NDAQ,22.18
20090923,NDAQ,22.45
20090924,NDAQ,22.16
20090925,NDAQ,21.56
20090928,NDAQ,21.34
20090929,NDAQ,21.8
20090930,NDAQ,21.42
20091001,NDAQ,21.0
20091002,NDAQ,20.18
20091005,NDAQ,19.99
20091006,NDAQ,20.44
20091007,NDAQ,20.22
20091008,NDAQ,20.28
20091009,NDAQ,20.4
20091012,NDAQ,20.48
20091013,NDAQ,20.37
20091014,NDAQ,20.37
20091015,NDAQ,20.49
20091016,NDAQ,20.22
20091019,NDAQ,19.89
20091020,NDAQ,19.86
20091021,NDAQ,20.42
20091022,NDAQ,20.01
20091023,NDAQ,20.06
20091026,NDAQ,19.96
20091027,NDAQ,19.35
20091028,NDAQ,19.07
20091105,NDAQ,18.14
20091106,NDAQ,17.9
20091109,NDAQ,18.63
20091110,NDAQ,18.57
20091111,NDAQ,18.62
20091113,NDAQ,19.29
20091116,NDAQ,18.96
20091117,NDAQ,19.04
20091118,NDAQ,18.79
20091119,NDAQ,19.11
20091120,NDAQ,19.14
20091123,NDAQ,19.56
20091124,NDAQ,19.35
20091125,NDAQ,19.79
20091127,NDAQ,19.0
20091130,NDAQ,18.87
20091201,NDAQ,18.95
20091202,NDAQ,19.09
20091203,NDAQ,19.68
20091204,NDAQ,19.97
20091207,NDAQ,19.91
20091208,NDAQ,19.53
20091209,NDAQ,19.51
20091210,NDAQ,19.6
20091211,NDAQ,19.67
20091214,NDAQ,19.73
20091215,NDAQ,19.73
20091216,NDAQ,19.75
20091217,NDAQ,19.85
20091218,NDAQ,19.87
20091221,NDAQ,19.92
20091222,NDAQ,20.17
20091223,NDAQ,20.17
20091224,NDAQ,20.2
20091228,NDAQ,20.39
20091229,NDAQ,20.48
20091230,NDAQ,20.27
20091231,NDAQ,20.24
20100104,NDAQ,19.96
20100105,NDAQ,20.15
20100106,NDAQ,20.18
20100107,NDAQ,20.17
20100108,NDAQ,20.04
20100111,NDAQ,20.26
20100112,NDAQ,20.17
20100113,NDAQ,19.78
20100114,NDAQ,19.96
20100115,NDAQ,20.11
20100119,NDAQ,20.12
20100120,NDAQ,20.06
20100121,NDAQ,19.91
20100122,NDAQ,18.91
20100125,NDAQ,18.55
20100126,NDAQ,18.33
20100127,NDAQ,18.18
20100128,NDAQ,18.49
20100129,NDAQ,18.22
20100201,NDAQ,18.18
20100202,NDAQ,18.43
20100203,NDAQ,19.25
20100204,NDAQ,18.85
20100205,NDAQ,18.33
20100208,NDAQ,18.81
20100209,NDAQ,18.32
20100210,NDAQ,18.14
20100211,NDAQ,18.01
20100212,NDAQ,18.02
20100216,NDAQ,18.45
20100217,NDAQ,18.63
20100218,NDAQ,18.33
20100219,NDAQ,18.55
20100222,NDAQ,18.63
20100223,NDAQ,18.45
20100224,NDAQ,18.42
20100225,NDAQ,18.31
20100226,NDAQ,18.64
20100301,NDAQ,18.68
20100302,NDAQ,18.95
20100303,NDAQ,19.26
20100304,NDAQ,19.34
20100305,NDAQ,19.91
20100308,NDAQ,19.8
20100309,NDAQ,19.93
20100310,NDAQ,20.16
20100311,NDAQ,20.15
20100312,NDAQ,20.29
20100315,NDAQ,20.26
20100316,NDAQ,20.2
20100317,NDAQ,20.29
20100318,NDAQ,20.68
20100319,NDAQ,20.77
20100322,NDAQ,20.69
20100323,NDAQ,20.82
20100324,NDAQ,20.84
20100325,NDAQ,21.12
20100326,NDAQ,20.99
20100329,NDAQ,21.05
20100330,NDAQ,21.12
20100331,NDAQ,20.93
20100401,NDAQ,21.27
20100405,NDAQ,21.27
20100406,NDAQ,21.56
20100407,NDAQ,21.54
20100408,NDAQ,21.37
20100409,NDAQ,21.61
20100412,NDAQ,21.87
20100413,NDAQ,22.05
20100414,NDAQ,22.06
20100415,NDAQ,22.19
20100416,NDAQ,22.16
20100419,NDAQ,21.22
20100420,NDAQ,21.68
20100421,NDAQ,21.73
20100422,NDAQ,21.59
20100423,NDAQ,22.22
20100426,NDAQ,22.66
20100427,NDAQ,22.36
20100428,NDAQ,22.0
20100429,NDAQ,21.48
20100430,NDAQ,20.76
20100503,NDAQ,21.21
20100504,NDAQ,20.69
20100505,NDAQ,20.17
20100506,NDAQ,20.77
20100507,NDAQ,20.02
20100510,NDAQ,19.9
20100511,NDAQ,19.34
20100512,NDAQ,19.91
20100513,NDAQ,20.01
20100514,NDAQ,19.63
20100517,NDAQ,19.67
20100518,NDAQ,19.85
20100519,NDAQ,19.15
20100520,NDAQ,18.6
20100521,NDAQ,17.87
20100524,NDAQ,18.73
20100525,NDAQ,17.92
20100526,NDAQ,18.42
20100527,NDAQ,18.61
20100528,NDAQ,18.91
20100601,NDAQ,18.56
20100602,NDAQ,18.52
20100603,NDAQ,18.89
20100604,NDAQ,18.49
20100607,NDAQ,18.58
20100608,NDAQ,18.27
20100609,NDAQ,18.3
20100610,NDAQ,18.51
20100611,NDAQ,18.74
20100614,NDAQ,19.44
20100615,NDAQ,19.41
20100616,NDAQ,19.65
20100617,NDAQ,19.49
20100618,NDAQ,19.31
20100621,NDAQ,19.43
20100622,NDAQ,18.99
20100623,NDAQ,18.78
20100624,NDAQ,18.51
20100625,NDAQ,18.47
20100628,NDAQ,18.9
20100629,NDAQ,18.52
20100630,NDAQ,18.08
20100701,NDAQ,17.89
20100702,NDAQ,17.7
20100706,NDAQ,17.55
20100707,NDAQ,17.46
20100708,NDAQ,17.89
20100709,NDAQ,17.97
20100712,NDAQ,18.15
20100713,NDAQ,18.26
20100714,NDAQ,18.28
20100715,NDAQ,18.21
20100716,NDAQ,17.98
20100719,NDAQ,17.65
20100720,NDAQ,17.57
20100721,NDAQ,18.26
20100722,NDAQ,18.0
20100723,NDAQ,18.44
20100726,NDAQ,18.68
20100728,NDAQ,19.84
20100729,NDAQ,19.4
20100730,NDAQ,19.26
20100802,NDAQ,19.75
20100803,NDAQ,20.06
20100804,NDAQ,20.03
20100806,NDAQ,19.95
20100809,NDAQ,20.3
20100810,NDAQ,20.24
20100811,NDAQ,20.02
20100812,NDAQ,19.63
20100813,NDAQ,19.94
20100816,NDAQ,19.92
20100817,NDAQ,20.39
20100819,NDAQ,20.05
20100820,NDAQ,19.51
20100623,NEE,48.0
20100624,NEE,49.99
20100625,NEE,49.81
20100628,NEE,49.28
20100629,NEE,48.56
20100630,NEE,48.55
20100701,NEE,49.02
20100702,NEE,49.13
20100706,NEE,49.42
20100707,NEE,49.7
20100708,NEE,51.0
20100709,NEE,50.93
20100712,NEE,51.2
20100713,NEE,52.02
20100714,NEE,52.0
20100715,NEE,51.98
20100716,NEE,52.8
20100719,NEE,52.56
20100720,NEE,52.35
20100721,NEE,52.51
20100722,NEE,52.38
20100723,NEE,52.95
20100726,NEE,52.62
20100727,NEE,52.49
20100728,NEE,53.69
20100729,NEE,53.42
20100730,NEE,52.18
20100802,NEE,52.6
20100803,NEE,53.75
20100804,NEE,53.85
20100805,NEE,53.17
20100806,NEE,53.04
20100809,NEE,53.68
20100810,NEE,53.22
20100811,NEE,52.97
20100812,NEE,52.04
20100813,NEE,51.99
20100816,NEE,51.77
20100817,NEE,52.37
20100819,NEE,52.19
20100820,NEE,51.31
20090821,NEM,41.13
20090824,NEM,40.88
20090825,NEM,40.62
20090826,NEM,40.27
20090827,NEM,39.83
20090828,NEM,41.09
20090831,NEM,40.63
20090901,NEM,40.14
20090902,NEM,40.7
20090903,NEM,44.37
20090904,NEM,45.22
20090909,NEM,45.98
20090910,NEM,44.79
20090911,NEM,47.3
20090914,NEM,45.69
20090915,NEM,45.53
20090916,NEM,47.85
20090917,NEM,46.84
20090918,NEM,46.11
20090921,NEM,43.77
20090922,NEM,45.63
20090923,NEM,45.03
20090924,NEM,44.28
20090925,NEM,42.78
20090928,NEM,42.92
20090929,NEM,42.78
20090930,NEM,44.35
20091001,NEM,44.18
20091002,NEM,42.22
20091005,NEM,42.54
20091006,NEM,44.78
20091007,NEM,46.74
20091008,NEM,47.03
20091009,NEM,46.46
20091012,NEM,47.02
20091013,NEM,46.88
20091014,NEM,47.92
20091015,NEM,46.52
20091016,NEM,46.56
20091019,NEM,46.67
20091020,NEM,47.05
20091021,NEM,45.42
20091022,NEM,45.48
20091023,NEM,46.22
20091026,NEM,44.81
20091027,NEM,43.33
20091028,NEM,43.12
20091105,NEM,47.49
20091106,NEM,47.41
20091109,NEM,50.07
20091110,NEM,50.35
20091111,NEM,51.61
20091112,NEM,50.81
20091113,NEM,49.76
20091116,NEM,51.99
20091117,NEM,51.69
20091118,NEM,53.3
20091119,NEM,52.01
20091120,NEM,52.01
20091123,NEM,53.82
20091124,NEM,53.54
20091125,NEM,53.94
20091127,NEM,52.35
20091130,NEM,53.0
20091201,NEM,54.9
20091202,NEM,56.02
20091203,NEM,55.2
20091204,NEM,53.18
20091207,NEM,51.0
20091208,NEM,51.05
20091209,NEM,50.63
20091210,NEM,51.9
20091211,NEM,51.6
20091214,NEM,51.55
20091215,NEM,51.13
